label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
I,0.586589,0.759641,-0.0,0.555433,0.738483,-0.021167,0.534383,0.670325,-0.031886,0.555032,0.599956,-0.041496,0.588644,0.575458,-0.047693,0.522947,0.621922,-0.009018,0.524623,0.569092,-0.028836,0.535911,0.611127,-0.042148,0.539612,0.638593,-0.048371,0.547911,0.599616,-0.005364,0.547356,0.541558,-0.029579,0.559225,0.601359,-0.039779,0.563118,0.637794,-0.039787,0.571446,0.58467,-0.005224,0.57086,0.527858,-0.023013,0.576514,0.575782,-0.024367,0.578438,0.617189,-0.018754,0.593234,0.576561,-0.007197,0.586237,0.512563,-0.013547,0.581149,0.472495,-0.014914,0.574177,0.433651,-0.013702
I,0.587055,0.759845,-0.0,0.556439,0.740222,-0.021602,0.534674,0.671666,-0.032372,0.554723,0.600963,-0.041858,0.588125,0.574896,-0.047883,0.522436,0.620424,-0.009968,0.524779,0.568313,-0.029617,0.535992,0.610572,-0.042847,0.539613,0.637975,-0.049077,0.547437,0.597914,-0.005997,0.547639,0.541594,-0.029683,0.559372,0.601636,-0.039387,0.563279,0.637953,-0.039221,0.571054,0.583214,-0.005549,0.571342,0.52793,-0.022825,0.577028,0.576664,-0.023757,0.578909,0.6185,-0.018028,0.592954,0.575549,-0.007291,0.586033,0.511654,-0.013571,0.580726,0.471655,-0.014884,0.573702,0.432552,-0.013631
I,0.58677,0.759551,-0.0,0.556374,0.740302,-0.022162,0.535469,0.670551,-0.033236,0.556707,0.600882,-0.042893,0.590638,0.577535,-0.049013,0.523743,0.621034,-0.010893,0.524889,0.567926,-0.030582,0.535991,0.611395,-0.04364,0.539582,0.637933,-0.049886,0.548648,0.599238,-0.006864,0.547673,0.540129,-0.030699,0.558946,0.600422,-0.040742,0.562219,0.635007,-0.040899,0.572102,0.585251,-0.006313,0.571824,0.528266,-0.023579,0.576988,0.575807,-0.024918,0.57845,0.615668,-0.019615,0.593902,0.577606,-0.007977,0.586617,0.512971,-0.014115,0.581152,0.472561,-0.015601,0.574017,0.432853,-0.014667
I,0.586568,0.7591,-0.0,0.556067,0.74006,-0.021124,0.535698,0.670416,-0.031734,0.557212,0.600759,-0.041115,0.590853,0.577218,-0.04717,0.523688,0.621772,-0.010033,0.524628,0.568483,-0.029302,0.535958,0.609585,-0.042362,0.539709,0.636467,-0.048636,0.54854,0.599746,-0.006444,0.547084,0.540447,-0.029824,0.558961,0.598266,-0.040361,0.562476,0.633378,-0.041072,0.572015,0.585206,-0.006174,0.571364,0.527271,-0.02317,0.57721,0.572665,-0.025164,0.578823,0.612298,-0.020525,0.593859,0.577277,-0.007979,0.586688,0.512921,-0.014002,0.581466,0.47232,-0.015721,0.574072,0.432554,-0.015144
I,0.587044,0.759561,-0.0,0.556231,0.740363,-0.021975,0.535335,0.671173,-0.032802,0.55642,0.601591,-0.042201,0.58999,0.576814,-0.048125,0.523608,0.621366,-0.01087,0.525329,0.567814,-0.030288,0.536642,0.611012,-0.043292,0.53996,0.637379,-0.049628,0.548499,0.599315,-0.006722,0.54781,0.540318,-0.030149,0.559851,0.60083,-0.04027,0.563144,0.63536,-0.040704,0.571864,0.584845,-0.005965,0.57131,0.526897,-0.022927,0.577466,0.574968,-0.024207,0.579205,0.614969,-0.019051,0.593539,0.576838,-0.007381,0.58636,0.512643,-0.013542,0.581451,0.47283,-0.015103,0.574349,0.432915,-0.014294
I,0.586925,0.758665,-0.0,0.556334,0.739019,-0.022073,0.535368,0.670499,-0.033275,0.556102,0.600128,-0.043211,0.589512,0.574954,-0.04974,0.523579,0.620706,-0.01044,0.524657,0.567778,-0.030823,0.536815,0.610198,-0.0446,0.541467,0.638505,-0.051011,0.548572,0.598633,-0.006412,0.547939,0.540404,-0.030828,0.560117,0.600494,-0.041627,0.563995,0.636956,-0.042135,0.571979,0.584282,-0.005887,0.572181,0.528668,-0.023724,0.577891,0.577837,-0.025356,0.579479,0.61974,-0.019966,0.593761,0.576696,-0.00755,0.586649,0.512545,-0.013847,0.581372,0.472754,-0.015258,0.573996,0.433888,-0.014123
I,0.586684,0.758484,-0.0,0.556233,0.739363,-0.020449,0.535351,0.671964,-0.031273,0.556407,0.60331,-0.040922,0.589647,0.577976,-0.04735,0.523566,0.619842,-0.010865,0.525574,0.568443,-0.030098,0.53692,0.611215,-0.043254,0.540978,0.638641,-0.049777,0.548578,0.598071,-0.007643,0.547938,0.540348,-0.030765,0.55999,0.600418,-0.040789,0.564338,0.636618,-0.041332,0.572047,0.584219,-0.007592,0.57199,0.527759,-0.024247,0.577846,0.575462,-0.02544,0.579841,0.616509,-0.020405,0.593762,0.577287,-0.009584,0.586719,0.513045,-0.015878,0.581579,0.472776,-0.017354,0.57442,0.432967,-0.016562
I,0.586547,0.759511,-0.0,0.556089,0.739275,-0.020657,0.53564,0.67098,-0.03137,0.556374,0.602318,-0.040918,0.589066,0.577855,-0.047241,0.523125,0.620052,-0.009965,0.524995,0.568245,-0.029217,0.536386,0.610052,-0.042594,0.540871,0.637849,-0.049147,0.548507,0.598501,-0.006702,0.54762,0.540133,-0.029824,0.559496,0.598328,-0.040458,0.564102,0.634625,-0.041377,0.572233,0.584789,-0.006705,0.571679,0.527249,-0.023291,0.5774,0.571543,-0.025474,0.579733,0.611243,-0.021169,0.594053,0.578041,-0.00876,0.586816,0.513496,-0.014667,0.581479,0.472719,-0.016472,0.574469,0.433265,-0.016052
I,0.586969,0.757379,-0.0,0.55663,0.737791,-0.021752,0.535821,0.670663,-0.032967,0.556204,0.600951,-0.043048,0.589199,0.575996,-0.049738,0.523362,0.62067,-0.010073,0.524994,0.567958,-0.030742,0.536789,0.609591,-0.044562,0.540875,0.63743,-0.050899,0.548245,0.598011,-0.006279,0.547962,0.540199,-0.031109,0.560011,0.599976,-0.041984,0.563368,0.636202,-0.042405,0.571609,0.583202,-0.006009,0.57184,0.529551,-0.024628,0.577662,0.579619,-0.026507,0.578916,0.621368,-0.02097,0.593219,0.575115,-0.007836,0.586179,0.511128,-0.014616,0.581038,0.471234,-0.016173,0.573636,0.432336,-0.014988
I,0.587337,0.756386,-0.0,0.556643,0.73712,-0.018845,0.535676,0.669763,-0.028656,0.555819,0.600858,-0.03762,0.588554,0.57562,-0.043454,0.524094,0.621891,-0.008412,0.523159,0.568478,-0.027209,0.534069,0.608008,-0.039919,0.538833,0.633742,-0.046041,0.548655,0.599724,-0.005963,0.54623,0.53962,-0.028966,0.557426,0.59613,-0.039184,0.561796,0.631358,-0.039743,0.571931,0.585181,-0.006661,0.569621,0.525761,-0.023303,0.575133,0.567387,-0.025497,0.577946,0.60421,-0.021257,0.593729,0.57725,-0.009239,0.586931,0.512995,-0.015413,0.581557,0.472193,-0.017403,0.574476,0.432032,-0.017171
I,0.586301,0.757922,-0.0,0.555674,0.736687,-0.019013,0.53486,0.668348,-0.029244,0.555967,0.60011,-0.038534,0.589891,0.57524,-0.044838,0.52426,0.621437,-0.010028,0.5237,0.569212,-0.028672,0.535049,0.610277,-0.041405,0.539852,0.637026,-0.047716,0.549081,0.599364,-0.007569,0.546452,0.539355,-0.030424,0.558241,0.597807,-0.040455,0.563229,0.634991,-0.04101,0.572572,0.58495,-0.008113,0.57023,0.524944,-0.024428,0.57604,0.567811,-0.026299,0.579193,0.606716,-0.021941,0.594488,0.577439,-0.01055,0.58733,0.512455,-0.016393,0.581861,0.471561,-0.01808,0.574662,0.431876,-0.01776
I,0.586762,0.755357,-0.0,0.556943,0.736811,-0.020881,0.535482,0.67022,-0.031675,0.556086,0.601473,-0.0413,0.589315,0.575661,-0.047631,0.523279,0.618928,-0.010772,0.525471,0.566199,-0.030343,0.536885,0.608395,-0.043487,0.540649,0.635885,-0.049842,0.547967,0.596414,-0.007264,0.547701,0.538886,-0.030684,0.559401,0.59844,-0.040822,0.562782,0.633526,-0.041364,0.571171,0.581763,-0.007034,0.571515,0.527428,-0.024444,0.577502,0.575836,-0.026002,0.579041,0.61628,-0.020939,0.592828,0.573918,-0.008827,0.586172,0.509798,-0.015644,0.581132,0.470318,-0.017387,0.57367,0.431098,-0.016633
I,0.587251,0.753129,-0.0,0.556763,0.733876,-0.021637,0.535462,0.667384,-0.032672,0.555488,0.596957,-0.042397,0.588512,0.570281,-0.048489,0.522783,0.61578,-0.009807,0.524,0.564216,-0.029758,0.535537,0.60623,-0.042992,0.539743,0.632313,-0.049187,0.547631,0.592712,-0.005827,0.546852,0.536529,-0.029534,0.558924,0.595301,-0.038998,0.563211,0.629955,-0.03876,0.571122,0.578338,-0.005456,0.570709,0.523893,-0.022889,0.576471,0.57224,-0.023516,0.578598,0.612889,-0.017604,0.593044,0.571107,-0.007309,0.586271,0.507857,-0.013927,0.580747,0.467746,-0.015415,0.573425,0.428382,-0.014249
I,0.586735,0.75543,-0.0,0.556097,0.733861,-0.021904,0.53502,0.666417,-0.033333,0.555943,0.596546,-0.04325,0.589871,0.57186,-0.049594,0.522792,0.615082,-0.011463,0.525994,0.564684,-0.031938,0.537686,0.607602,-0.045623,0.541306,0.634801,-0.052086,0.548108,0.593045,-0.007448,0.548431,0.53642,-0.031943,0.560547,0.597467,-0.041697,0.564338,0.634094,-0.04142,0.571782,0.579063,-0.006903,0.572065,0.525561,-0.024684,0.577538,0.575765,-0.025154,0.579181,0.618438,-0.018886,0.593585,0.572513,-0.008562,0.586406,0.508112,-0.015043,0.58093,0.467921,-0.016041,0.573722,0.429381,-0.014436
I,0.577356,0.720487,-0.0,0.537527,0.686016,-0.025419,0.5136,0.595154,-0.038024,0.539683,0.504044,-0.049489,0.582692,0.470119,-0.056719,0.503995,0.536583,-0.005869,0.50614,0.47508,-0.031882,0.520112,0.526151,-0.049567,0.527608,0.56892,-0.05602,0.534814,0.513308,-0.000801,0.537411,0.442898,-0.033498,0.549076,0.518797,-0.047327,0.553985,0.577612,-0.045757,0.56406,0.498701,-0.000336,0.566202,0.433144,-0.025513,0.570179,0.499424,-0.027812,0.571253,0.560215,-0.018776,0.591258,0.492652,-0.002206,0.584368,0.416801,-0.009497,0.578235,0.367124,-0.009436,0.570486,0.320295,-0.005506
I,0.580581,0.720109,-0.0,0.539859,0.68423,-0.026411,0.516122,0.596989,-0.039517,0.542632,0.50729,-0.051694,0.584419,0.473954,-0.0596,0.506683,0.543325,-0.005649,0.50686,0.475445,-0.032353,0.521205,0.525209,-0.050766,0.528107,0.565664,-0.05797,0.537777,0.517755,-0.000487,0.536279,0.442252,-0.033762,0.54986,0.517867,-0.048852,0.555395,0.572385,-0.04844,0.566664,0.500633,-0.00011,0.566093,0.433152,-0.025842,0.571528,0.502292,-0.02872,0.573405,0.563982,-0.020009,0.593505,0.492155,-0.002276,0.586256,0.413952,-0.01029,0.579855,0.364938,-0.011197,0.570975,0.319369,-0.008021
I,0.580708,0.719325,-0.0,0.540175,0.685787,-0.027481,0.515197,0.595349,-0.040577,0.541591,0.504126,-0.052265,0.584426,0.471544,-0.059536,0.505878,0.541013,-0.006388,0.506482,0.474143,-0.0328,0.522042,0.523637,-0.051047,0.529724,0.564167,-0.058121,0.536764,0.515925,-0.000484,0.53666,0.439909,-0.034028,0.549875,0.51625,-0.049149,0.554539,0.573189,-0.048413,0.565347,0.498925,0.000599,0.56539,0.431677,-0.024721,0.570879,0.497286,-0.027934,0.572801,0.556969,-0.019563,0.59219,0.490306,-0.000886,0.584786,0.413458,-0.007892,0.578528,0.364503,-0.008397,0.569819,0.318585,-0.005126
I,0.581322,0.720116,-0.0,0.540008,0.68488,-0.02471,0.515446,0.598472,-0.0374,0.539998,0.50829,-0.049331,0.580788,0.473048,-0.057148,0.50603,0.538925,-0.004546,0.506246,0.4733,-0.030578,0.521136,0.521843,-0.048726,0.529189,0.563963,-0.055565,0.537063,0.514425,-0.000168,0.536011,0.439336,-0.032514,0.549467,0.513084,-0.047356,0.555546,0.570607,-0.046727,0.566022,0.498067,-0.000331,0.565617,0.432168,-0.02497,0.571286,0.498208,-0.027676,0.573764,0.559031,-0.019058,0.592975,0.490835,-0.002877,0.585024,0.413258,-0.009795,0.578749,0.364124,-0.00974,0.570236,0.319017,-0.00596
I,0.580426,0.721679,-0.0,0.539422,0.684623,-0.025528,0.515752,0.597952,-0.038453,0.540245,0.50752,-0.050655,0.580966,0.471294,-0.058789,0.506996,0.54094,-0.004792,0.505868,0.473377,-0.031392,0.520435,0.521683,-0.049859,0.52831,0.563732,-0.056658,0.538048,0.516061,-2.2e-05,0.536153,0.440168,-0.032516,0.549659,0.512768,-0.047987,0.555951,0.568276,-0.047835,0.566797,0.499735,0.000103,0.566601,0.43468,-0.025289,0.571856,0.50353,-0.028721,0.573917,0.565757,-0.020267,0.593622,0.491964,-0.002183,0.58518,0.413363,-0.009407,0.578684,0.363736,-0.009694,0.570188,0.318996,-0.006029
I,0.580481,0.720514,-0.0,0.539849,0.685569,-0.0272,0.515928,0.596017,-0.040357,0.541207,0.504212,-0.052213,0.582731,0.467893,-0.059814,0.506309,0.54027,-0.006587,0.505876,0.472268,-0.033051,0.520779,0.521191,-0.051195,0.528295,0.563331,-0.057823,0.537246,0.515444,-0.00072,0.536893,0.438201,-0.033531,0.549967,0.51282,-0.048941,0.554781,0.569384,-0.048598,0.565895,0.49927,0.000474,0.566577,0.43305,-0.025197,0.571548,0.50075,-0.029052,0.573083,0.561919,-0.020896,0.592895,0.491669,-0.000752,0.585081,0.41371,-0.007925,0.578766,0.364279,-0.008412,0.570225,0.318756,-0.004982
I,0.581033,0.720029,-0.0,0.540297,0.683974,-0.026773,0.516452,0.594472,-0.039667,0.541845,0.502987,-0.051528,0.583955,0.467849,-0.059163,0.506421,0.539506,-0.004594,0.504812,0.472998,-0.030959,0.52033,0.521352,-0.049502,0.528664,0.563146,-0.056426,0.537101,0.514298,0.00107,0.535742,0.439357,-0.031954,0.549665,0.514774,-0.047698,0.555102,0.572074,-0.047438,0.565667,0.497595,0.001948,0.565451,0.43103,-0.02361,0.571375,0.499439,-0.027314,0.573832,0.561749,-0.018976,0.592735,0.489331,0.000346,0.584893,0.411608,-0.006468,0.578611,0.362368,-0.006809,0.570151,0.317202,-0.00326
I,0.580854,0.722186,-0.0,0.540602,0.685245,-0.02748,0.51651,0.59406,-0.040336,0.541638,0.502059,-0.051876,0.583867,0.466198,-0.058794,0.505537,0.537538,-0.004796,0.506495,0.470495,-0.031277,0.521356,0.521061,-0.049516,0.528503,0.562007,-0.056188,0.536543,0.513299,0.001416,0.536747,0.439068,-0.031702,0.54998,0.515309,-0.046729,0.554806,0.570376,-0.045804,0.565256,0.497551,0.002676,0.566749,0.433469,-0.022939,0.57184,0.503939,-0.025633,0.573386,0.566138,-0.016371,0.592508,0.490056,0.001354,0.584663,0.412177,-0.005533,0.578258,0.362674,-0.005437,0.569947,0.317046,-0.001292
I,0.579383,0.719641,-0.0,0.539112,0.682342,-0.02789,0.515613,0.589886,-0.041087,0.542148,0.498313,-0.052712,0.585211,0.464016,-0.059789,0.505512,0.536235,-0.006921,0.505938,0.470854,-0.033365,0.520766,0.521719,-0.051387,0.52788,0.563167,-0.057965,0.536559,0.512492,-0.000592,0.537156,0.436838,-0.03398,0.549694,0.513426,-0.049112,0.55373,0.569819,-0.048209,0.565485,0.497143,0.000991,0.567321,0.433205,-0.024705,0.571667,0.502511,-0.027612,0.572491,0.563573,-0.018546,0.592829,0.489885,2.5e-05,0.584637,0.412378,-0.006727,0.5781,0.362997,-0.006415,0.569706,0.317125,-0.002235
I,0.578535,0.718744,-0.0,0.538431,0.681442,-0.026759,0.514783,0.591124,-0.039852,0.541762,0.500581,-0.051705,0.584715,0.466754,-0.059203,0.50563,0.535524,-0.006021,0.506356,0.46899,-0.032507,0.520358,0.518865,-0.050971,0.527323,0.559626,-0.058208,0.536406,0.511935,-0.000515,0.536365,0.435327,-0.033366,0.54803,0.511014,-0.048376,0.552139,0.5664,-0.047871,0.565004,0.496857,0.000248,0.565267,0.429179,-0.0246,0.569318,0.494293,-0.027535,0.570689,0.553123,-0.019183,0.592049,0.490315,-0.001547,0.584426,0.41223,-0.008534,0.577415,0.362546,-0.008906,0.568421,0.316496,-0.005551
I,0.578127,0.717258,-0.0,0.538146,0.679533,-0.025315,0.514493,0.593941,-0.038276,0.54006,0.504649,-0.050764,0.581393,0.469792,-0.059055,0.505505,0.53661,-0.00375,0.505695,0.468848,-0.030695,0.52009,0.518384,-0.049512,0.527497,0.559995,-0.05669,0.536288,0.512563,0.00082,0.535181,0.437259,-0.032027,0.548042,0.511107,-0.047473,0.553303,0.565454,-0.047384,0.564745,0.496304,0.000593,0.564382,0.429661,-0.024832,0.569498,0.49775,-0.027927,0.571151,0.5589,-0.019361,0.59136,0.488738,-0.002122,0.583071,0.411342,-0.009543,0.576444,0.362163,-0.01008,0.567749,0.317131,-0.006632
I,0.578642,0.71743,-0.0,0.53753,0.680204,-0.024022,0.513721,0.594693,-0.0364,0.538511,0.505901,-0.048399,0.579127,0.471426,-0.056432,0.506095,0.538666,-0.003507,0.505134,0.469978,-0.029453,0.518561,0.518536,-0.047575,0.525696,0.560334,-0.054417,0.536889,0.514771,0.000421,0.535221,0.438041,-0.031528,0.547339,0.51063,-0.046813,0.552684,0.566089,-0.046779,0.565412,0.49865,-0.000153,0.56481,0.430347,-0.024751,0.569271,0.495314,-0.02819,0.571171,0.555531,-0.020197,0.592153,0.49115,-0.003061,0.58406,0.413148,-0.009999,0.577185,0.36371,-0.010413,0.568611,0.319226,-0.007088
I,0.578478,0.717945,-0.0,0.537683,0.680467,-0.024541,0.513865,0.594488,-0.037109,0.53849,0.505465,-0.049132,0.579316,0.470452,-0.057082,0.505974,0.538231,-0.004039,0.505569,0.470845,-0.030298,0.519445,0.520038,-0.048519,0.526798,0.562035,-0.055287,0.536946,0.514683,0.000165,0.535993,0.438607,-0.032289,0.548099,0.512565,-0.047534,0.553198,0.569001,-0.047232,0.5656,0.49871,-0.000192,0.56526,0.431007,-0.025239,0.569683,0.495988,-0.028776,0.571572,0.555978,-0.020649,0.592428,0.491297,-0.002874,0.584404,0.412804,-0.009803,0.577387,0.363214,-0.010112,0.568769,0.318742,-0.006629
I,0.578729,0.717698,-0.0,0.538232,0.68148,-0.023415,0.514118,0.595315,-0.0355,0.539201,0.50587,-0.047135,0.579914,0.470805,-0.054749,0.506221,0.54088,-0.003855,0.504794,0.471833,-0.028979,0.517993,0.520274,-0.046449,0.525336,0.561114,-0.053294,0.536634,0.515593,-5.1e-05,0.53432,0.439368,-0.030896,0.546497,0.511367,-0.045139,0.552389,0.565343,-0.044968,0.565018,0.498431,-0.000701,0.563263,0.42806,-0.024057,0.567423,0.49022,-0.026898,0.569559,0.548434,-0.019303,0.591574,0.48996,-0.003714,0.584166,0.412298,-0.010768,0.577197,0.362288,-0.01182,0.568446,0.316368,-0.009328
I,0.578527,0.718941,-0.0,0.537479,0.681277,-0.023151,0.513472,0.597196,-0.035557,0.53745,0.508707,-0.047856,0.577108,0.472991,-0.056286,0.506161,0.541678,-0.00335,0.504631,0.473337,-0.029371,0.51839,0.521327,-0.047298,0.526121,0.562926,-0.054007,0.536799,0.516984,-2.3e-05,0.534313,0.441143,-0.031821,0.546911,0.512501,-0.046577,0.553372,0.568035,-0.046365,0.565466,0.499987,-0.001206,0.563569,0.430603,-0.025871,0.568206,0.49597,-0.028877,0.570568,0.55691,-0.02069,0.59201,0.491802,-0.004686,0.584241,0.413743,-0.012061,0.577518,0.363863,-0.012724,0.568984,0.318891,-0.009606
I,0.578095,0.719296,-0.0,0.537556,0.681655,-0.023781,0.513807,0.596201,-0.036272,0.538675,0.507302,-0.048239,0.57956,0.472694,-0.056168,0.505868,0.541303,-0.004151,0.504747,0.47304,-0.029843,0.518562,0.521041,-0.047741,0.526325,0.562516,-0.05468,0.536783,0.516723,-0.000297,0.534597,0.44023,-0.032076,0.547027,0.512705,-0.046792,0.553081,0.568909,-0.046574,0.565625,0.499895,-0.000937,0.563615,0.429322,-0.024977,0.568052,0.491075,-0.028223,0.570375,0.54994,-0.020593,0.592324,0.491942,-0.00392,0.584651,0.413841,-0.011044,0.577785,0.363565,-0.012083,0.569031,0.31793,-0.009479
I,0.578204,0.719011,-0.0,0.537884,0.681632,-0.024116,0.513936,0.596149,-0.036646,0.538213,0.506963,-0.048651,0.578894,0.472708,-0.056632,0.506289,0.542239,-0.004604,0.505395,0.472475,-0.030473,0.519176,0.520369,-0.048379,0.526485,0.561867,-0.055251,0.536917,0.517078,-0.000546,0.535014,0.43949,-0.032373,0.547354,0.511676,-0.047151,0.553069,0.56718,-0.046934,0.565481,0.499643,-0.000979,0.564009,0.429898,-0.025367,0.56847,0.493638,-0.02871,0.570452,0.553266,-0.020913,0.591827,0.491186,-0.003745,0.584451,0.413064,-0.011111,0.577743,0.363033,-0.012198,0.568965,0.31773,-0.009501
I,0.579001,0.719695,-0.0,0.538454,0.681873,-0.02425,0.514943,0.597386,-0.036817,0.539572,0.509169,-0.049083,0.579478,0.474518,-0.057306,0.506173,0.538817,-0.003288,0.506422,0.471368,-0.029903,0.52024,0.520554,-0.048396,0.527255,0.562419,-0.055325,0.536919,0.514834,0.000637,0.535705,0.440016,-0.031584,0.548737,0.512743,-0.046856,0.554255,0.566581,-0.046818,0.565604,0.498785,-0.0001,0.565129,0.433042,-0.02532,0.570584,0.499813,-0.028541,0.572574,0.559857,-0.020206,0.592382,0.491236,-0.003193,0.584423,0.412537,-0.010614,0.578347,0.363286,-0.010966,0.570053,0.318523,-0.007427
I,0.578938,0.720569,-0.0,0.538646,0.683044,-0.026697,0.515471,0.595751,-0.039929,0.541145,0.505978,-0.052292,0.582521,0.471182,-0.060299,0.506162,0.537349,-0.004864,0.50776,0.471336,-0.032099,0.521526,0.521878,-0.050872,0.527826,0.563367,-0.057915,0.53707,0.513596,0.000377,0.537422,0.440466,-0.032955,0.550048,0.514781,-0.04842,0.554635,0.568311,-0.048125,0.566036,0.498096,0.000703,0.567283,0.434944,-0.025439,0.572237,0.504541,-0.028495,0.573342,0.5655,-0.019595,0.592927,0.491066,-0.001521,0.585302,0.412954,-0.009257,0.579189,0.364215,-0.009479,0.571112,0.319696,-0.005543
I,0.579914,0.720331,-0.0,0.539626,0.683723,-0.02438,0.515764,0.597485,-0.036779,0.541673,0.508755,-0.048839,0.582882,0.475462,-0.056743,0.507723,0.540012,-0.003464,0.507123,0.47171,-0.029929,0.520704,0.521187,-0.048235,0.527474,0.561187,-0.055396,0.538228,0.515796,0.000519,0.53652,0.442247,-0.031715,0.54955,0.51507,-0.046472,0.554617,0.566292,-0.046384,0.566684,0.500265,-0.000256,0.566307,0.433656,-0.02532,0.571843,0.502786,-0.027478,0.573637,0.563577,-0.018693,0.593527,0.493024,-0.003534,0.586239,0.414868,-0.011619,0.57988,0.36525,-0.012323,0.571154,0.318806,-0.009102
I,0.580147,0.721304,-0.0,0.540471,0.685269,-0.02497,0.516701,0.598507,-0.037755,0.541687,0.509247,-0.049943,0.582454,0.474489,-0.058017,0.507922,0.540882,-0.005372,0.508501,0.474108,-0.032031,0.522113,0.524123,-0.050169,0.528704,0.564458,-0.057111,0.538384,0.516375,-0.001078,0.53792,0.441751,-0.033548,0.550883,0.515652,-0.048252,0.555992,0.568273,-0.047957,0.567078,0.50061,-0.001401,0.567069,0.434422,-0.026799,0.572632,0.503922,-0.029211,0.57443,0.564811,-0.020397,0.593861,0.493787,-0.004143,0.586895,0.415233,-0.012143,0.580782,0.366327,-0.012652,0.572071,0.320849,-0.009221
I,0.581502,0.722268,-0.0,0.541342,0.685658,-0.024217,0.517904,0.60082,-0.037035,0.543344,0.513487,-0.049395,0.583844,0.481332,-0.057711,0.50862,0.540503,-0.004913,0.50928,0.474428,-0.030777,0.521708,0.524198,-0.04864,0.527676,0.564104,-0.05578,0.539488,0.51604,-0.001261,0.537782,0.44273,-0.03249,0.550398,0.515267,-0.0468,0.555781,0.566827,-0.046752,0.568698,0.500201,-0.00215,0.567812,0.431849,-0.026215,0.573555,0.495792,-0.028544,0.576001,0.553483,-0.020402,0.596069,0.493394,-0.005479,0.58851,0.414666,-0.012924,0.582373,0.365482,-0.013332,0.574124,0.319556,-0.010183
I,0.581263,0.723032,-0.0,0.541218,0.686527,-0.026105,0.518814,0.600213,-0.03952,0.546062,0.512161,-0.05236,0.587222,0.479763,-0.060855,0.509211,0.540749,-0.005623,0.510293,0.473983,-0.033095,0.523439,0.526394,-0.051342,0.529506,0.566558,-0.058233,0.540235,0.516114,-0.001061,0.539021,0.442494,-0.034072,0.55212,0.517923,-0.048409,0.557177,0.569057,-0.047718,0.569416,0.500194,-0.001416,0.568873,0.432893,-0.027273,0.574639,0.50189,-0.0291,0.576331,0.560864,-0.019752,0.596366,0.493187,-0.004376,0.588983,0.414267,-0.01259,0.583134,0.365887,-0.012883,0.574794,0.320014,-0.009134
I,0.581566,0.720618,-0.0,0.541453,0.684443,-0.024956,0.518573,0.599514,-0.03791,0.545295,0.512137,-0.050553,0.586421,0.479161,-0.058995,0.510032,0.539563,-0.004593,0.510682,0.473657,-0.031584,0.523546,0.52499,-0.049777,0.529815,0.564783,-0.056795,0.540879,0.514912,-0.000579,0.539705,0.442538,-0.03321,0.552289,0.51655,-0.047579,0.557391,0.567731,-0.04714,0.569743,0.499066,-0.001381,0.569165,0.43231,-0.026915,0.574583,0.501162,-0.028758,0.576417,0.560813,-0.019614,0.596616,0.49247,-0.00472,0.589677,0.4149,-0.013024,0.583672,0.366247,-0.013557,0.575357,0.320018,-0.010072
